chr20	226430	0.481332	0.188149
chr20	226444	0.408221	0.188156
chr20	226518	0.407188	0.188186
chr20	227967	0.419076	0.188776
chr20	228355	1.063174	0.188939
chr20	228577	0.677850	0.189175
chr20	228706	0.795530	0.189262
chr20	228740	0.939621	0.189289
chr20	230177	0.876160	0.190639
chr20	230516	1.577072	0.190936
chr20	230983	0.373993	0.191673
chr20	232107	0.446738	0.192093
chr20	232580	0.397972	0.192304
chr20	233623	3.504288	0.192720
chr20	233858	3.538097	0.193543
chr20	234373	3.534410	0.195365
chr20	235722	0.345594	0.200133
chr20	236088	0.313425	0.200260
chr20	236168	0.137239	0.200285
chr20	236238	0.040416	0.200294
chr20	236419	0.025842	0.200302
chr20	236802	0.025842	0.200311
chr20	236828	0.025845	0.200312
chr20	236992	0.025844	0.200316
chr20	237418	0.025817	0.200327
chr20	237497	0.029943	0.200329
chr20	237545	0.038193	0.200331
chr20	237618	0.068209	0.200334
chr20	238020	0.738240	0.200361
chr20	238507	0.835628	0.200721
chr20	238530	0.999730	0.200740
chr20	238540	1.197104	0.200750
chr20	238737	1.269220	0.200986
chr20	239294	1.132699	0.201693
chr20	239664	1.512248	0.202112
chr20	239688	1.798946	0.202148
chr20	240706	2.109722	0.203979
chr20	241131	2.338526	0.204876
chr20	241366	2.362222	0.205425
chr20	241396	2.396185	0.205496
chr20	243147	2.396810	0.209692
chr20	243306	2.396412	0.210073
chr20	243352	2.459799	0.210183
chr20	243398	2.507319	0.210297
chr20	243420	2.506229	0.210352
chr20	244092	2.507772	0.212036
chr20	244933	2.516588	0.214145
chr20	246018	2.522854	0.216875
chr20	246392	20.469417	0.217819
chr20	247647	20.469142	0.243508
chr20	248064	4.930038	0.252044
chr20	248926	4.882630	0.256293
chr20	249240	4.851283	0.257827
chr20	250076	4.851392	0.261882
chr20	250934	4.872893	0.266045
chr20	251494	4.927834	0.268774
chr20	252165	4.930001	0.272080
chr20	252721	4.958364	0.274821
chr20	255240	4.946680	0.287311
chr20	255882	3.574531	0.290487
chr20	256107	1.402935	0.291291
chr20	256727	1.426558	0.292161
chr20	256886	1.543564	0.292388
chr20	256992	2.466040	0.292552
chr20	257032	3.591857	0.292650
chr20	258865	3.239813	0.299234
chr20	259398	3.032186	0.300961
chr20	260980	3.032186	0.305758
chr20	264997	2.990520	0.317938
chr20	265968	2.904980	0.320842
chr20	267842	1.470062	0.326286
chr20	267946	0.217429	0.326439
chr20	269006	0.218597	0.326669
chr20	269690	1.541867	0.326819
chr20	269703	2.954146	0.326839
chr20	270775	3.488510	0.330006
chr20	274333	3.507078	0.342418
chr20	277832	4.087791	0.354689
chr20	283535	5.691467	0.378002
chr20	283877	6.293105	0.379948
chr20	284814	6.910089	0.385845
chr20	284834	7.422113	0.385983
chr20	285323	7.776608	0.389612
chr20	286047	7.510416	0.395243
chr20	286526	7.625226	0.398840
chr20	286838	10.230852	0.401219
chr20	288233	11.443696	0.415491
chr20	288776	11.441882	0.421705
chr20	288922	11.513615	0.423376
chr20	288996	11.513971	0.424228
chr20	289362	11.511534	0.428442
chr20	289612	11.503293	0.431320
chr20	289785	11.494610	0.433310
chr20	290257	11.368237	0.438735
chr20	290297	11.247639	0.439190
chr20	290318	11.124053	0.439426
chr20	290763	11.122027	0.444376
chr20	291751	10.041904	0.455365
chr20	291971	9.745426	0.457574
chr20	296172	13.135868	0.498515
chr20	303936	12.969317	0.600502
chr20	304086	12.559852	0.602447
chr20	304550	8.872967	0.608275
chr20	308976	8.633072	0.647547
chr20	309692	4.298511	0.653728
chr20	310474	4.050913	0.657089
chr20	310493	3.832882	0.657166
chr20	311290	3.790036	0.660221
chr20	313237	3.789269	0.667600
chr20	315842	3.789701	0.677471
chr20	317985	3.790173	0.685593
chr20	320344	3.792528	0.694534
chr20	322612	3.802618	0.703135
chr20	323308	3.992091	0.705782
chr20	323583	4.140888	0.706880
chr20	324123	4.184755	0.709116
chr20	325102	5.391009	0.713212
chr20	326016	8.246599	0.718140
chr20	326150	8.973604	0.719245
chr20	326478	8.973507	0.722188
chr20	328959	8.973507	0.744452
chr20	329713	9.073255	0.751218
chr20	329842	9.068333	0.752388
chr20	333064	9.074088	0.781606
chr20	333463	8.943103	0.785227
chr20	333497	8.789420	0.785531
chr20	334403	6.197484	0.793494
chr20	335225	6.197484	0.798588
chr20	335621	6.107093	0.801043
chr20	336570	6.119151	0.806838
chr20	337386	6.111119	0.811831
chr20	340235	6.110153	0.829242
chr20	341868	6.110567	0.839220
chr20	341946	6.146910	0.839696
chr20	344079	8.407469	0.852808
chr20	344631	8.820972	0.857449
chr20	344885	8.820972	0.859689
chr20	345617	8.893149	0.866146
chr20	345864	8.927115	0.868343
chr20	346751	9.007167	0.876261
chr20	347202	14.479782	0.880323
chr20	347355	38.551029	0.882539
chr20	347382	39.047892	0.883580
chr20	347459	40.391426	0.886586
chr20	347558	64.225577	0.890585
chr20	347908	64.225577	0.913064
chr20	348166	64.225577	0.929634
chr20	348188	64.225577	0.931047
chr20	348334	64.225577	0.940424
chr20	349306	32.616398	1.002851
chr20	349737	9.673489	1.016909
chr20	350490	9.598331	1.024193
chr20	351015	8.252133	1.029232
chr20	351070	6.867540	1.029686
chr20	351601	6.372527	1.033333
chr20	351634	5.855837	1.033543
chr20	351664	5.519714	1.033719
chr20	351725	5.380224	1.034056
chr20	351944	5.305684	1.035234
chr20	352036	5.310774	1.035722
chr20	352170	3.753022	1.036434
chr20	352507	3.623598	1.037698
chr20	352717	3.563956	1.038459
chr20	353008	2.929185	1.039496
chr20	353085	2.184993	1.039722
chr20	353110	1.477973	1.039777
chr20	353709	1.363297	1.040662
chr20	356785	1.347174	1.044855
chr20	357050	1.343325	1.045212
chr20	358935	1.434092	1.047745
chr20	360460	9.095029	1.049932
chr20	360789	10.896344	1.052924
chr20	364747	10.921403	1.096052
chr20	365598	10.925355	1.105346
chr20	365607	10.925191	1.105444
chr20	369428	10.912882	1.147189
chr20	370150	5.835011	1.155068
chr20	371819	5.833179	1.164807
chr20	372358	5.830419	1.167951
chr20	373836	5.851994	1.176568
chr20	376465	6.289150	1.191953
chr20	377226	7.087386	1.196739
chr20	377979	7.107528	1.202076
chr20	378242	7.116439	1.203945
chr20	380980	5.189964	1.223430
chr20	381191	4.481740	1.224525
chr20	382876	4.407364	1.232077
chr20	383720	3.977412	1.235797
chr20	384898	2.977400	1.240482
chr20	385052	2.205149	1.240941
chr20	389881	2.007590	1.251589
chr20	389984	1.856610	1.251796
chr20	391170	1.526073	1.253998
chr20	391564	1.522752	1.254599
chr20	397928	4.878017	1.264290
chr20	398278	5.810600	1.265998
chr20	400883	6.009242	1.281134
chr20	402171	6.384984	1.288874
chr20	402440	6.389698	1.290592
chr20	402710	6.325335	1.292317
chr20	402921	6.259051	1.293651
chr20	403653	4.841991	1.298233
chr20	403661	4.841991	1.298272
chr20	404407	4.791993	1.301884
chr20	404916	3.299634	1.304323
chr20	404947	1.924687	1.304425
chr20	406058	0.761158	1.306564
chr20	406559	0.753579	1.306945
chr20	406734	0.753713	1.307077
chr20	406876	0.751450	1.307184
chr20	407059	0.748401	1.307321
chr20	407108	0.746698	1.307358
chr20	408253	0.746276	1.308213
chr20	408651	0.746724	1.308510
chr20	409802	0.778553	1.309370
chr20	411242	0.778553	1.310491
chr20	411773	0.778374	1.310904
chr20	411842	0.777743	1.310958
chr20	413813	0.749258	1.312491
chr20	414133	0.750552	1.312730
chr20	415205	0.751120	1.313535
chr20	415487	0.752322	1.313747
chr20	416956	0.752667	1.314852
chr20	418267	0.752667	1.315839
chr20	418334	0.752991	1.315889
chr20	419067	0.754275	1.316441
chr20	420098	0.755333	1.317219
chr20	421511	0.756895	1.318286
chr20	422031	0.756407	1.318680
chr20	422348	0.741504	1.318919
chr20	424198	0.296253	1.320291
chr20	424852	0.288567	1.320485
chr20	425097	0.245217	1.320556
chr20	425434	0.221441	1.320638
chr20	425606	0.202218	1.320676
chr20	425865	0.200342	1.320729
chr20	426057	0.198880	1.320767
chr20	426349	0.198575	1.320825
chr20	426433	0.173027	1.320842
chr20	431502	0.178029	1.321719
chr20	431732	0.190672	1.321760
chr20	435258	0.196725	1.322432
chr20	440443	6.955204	1.323452
chr20	443798	6.959827	1.346787
chr20	443896	6.724028	1.347469
chr20	446852	0.635342	1.367345
chr20	450704	0.713262	1.369793
chr20	452757	0.860987	1.371257
chr20	453461	0.924460	1.371863
chr20	453919	0.930316	1.372287
chr20	456249	0.893459	1.374454
chr20	456452	0.801518	1.374636
chr20	456473	0.728448	1.374652
chr20	456717	0.597142	1.374830
chr20	459403	0.536959	1.376434
chr20	459720	0.494688	1.376604
chr20	459820	0.458314	1.376654
chr20	461819	0.458524	1.377570
chr20	462008	0.459817	1.377657
chr20	463995	0.361700	1.378570
chr20	464877	0.360601	1.378889
chr20	467358	0.197697	1.379784
chr20	468001	0.096960	1.379911
chr20	472727	0.094479	1.380369
chr20	473902	0.092724	1.380480
chr20	476285	0.092224	1.380701
chr20	479319	0.091563	1.380981
chr20	480851	0.091563	1.381121
chr20	482114	0.091549	1.381237
chr20	484038	0.091642	1.381413
chr20	485180	0.091837	1.381518
chr20	485321	0.092221	1.381531
chr20	488065	0.106258	1.381784
chr20	488433	0.129747	1.381823
chr20	489009	0.185813	1.381898
chr20	492830	0.249226	1.382608
chr20	493174	0.270559	1.382693
chr20	493205	0.292314	1.382702
chr20	493243	0.313423	1.382713
chr20	493507	0.313789	1.382796
chr20	493598	0.316293	1.382824
chr20	493609	0.316293	1.382828
chr20	494654	0.372561	1.383158
chr20	495739	0.352605	1.383562
chr20	495744	0.336249	1.383564
chr20	496342	0.205214	1.383765
chr20	502620	0.321357	1.385054
chr20	502937	0.434375	1.385155
chr20	503119	0.434986	1.385234
chr20	503654	0.435016	1.385467
chr20	505492	0.434975	1.386267
chr20	505777	0.434808	1.386391
chr20	511356	0.385446	1.388817
chr20	511897	0.358011	1.389025
chr20	512067	0.320002	1.389086
chr20	514459	0.291384	1.389851
chr20	515927	0.291369	1.390279
chr20	517161	0.290732	1.390639
chr20	517857	0.290505	1.390841
chr20	517887	0.289633	1.390850
chr20	518752	0.289639	1.391100
chr20	519697	0.289064	1.391374
chr20	520471	0.288992	1.391598
chr20	524923	0.290741	1.392884
chr20	525493	0.290763	1.393050
chr20	526670	0.339917	1.393392
chr20	527495	0.461750	1.393673
chr20	527967	0.466845	1.393891
chr20	529615	0.472629	1.394660
chr20	530458	0.644248	1.395058
chr20	530812	0.813901	1.395286
chr20	530966	0.886467	1.395412
chr20	531074	0.916180	1.395508
chr20	531174	0.927093	1.395599
chr20	531221	0.942394	1.395643
chr20	531978	0.953595	1.396356
chr20	532059	0.967921	1.396433
chr20	532103	0.985895	1.396476
chr20	532332	0.978036	1.396702
chr20	532925	1.858135	1.397282
chr20	535497	19.720425	1.402061
chr20	536145	19.694382	1.414840
chr20	536429	13.885167	1.420433
chr20	536536	12.117764	1.421919
chr20	536785	9.849929	1.424936
chr20	536859	1.785369	1.425665
chr20	537678	1.794748	1.427127
chr20	537820	1.794615	1.427382
chr20	538203	1.810491	1.428069
chr20	538235	1.812293	1.428127
chr20	538247	1.822216	1.428149
chr20	538829	1.846346	1.429209
chr20	539018	1.921256	1.429558
chr20	539123	1.961527	1.429760
chr20	539650	1.243924	1.430794
chr20	539833	0.355846	1.431021
chr20	541262	0.318435	1.431530
chr20	541335	0.291593	1.431553
chr20	541589	0.283279	1.431627
chr20	542382	0.508118	1.431852
chr20	542700	1.139683	1.432014
chr20	543301	1.380480	1.432698
chr20	543616	1.438907	1.433133
chr20	543744	1.761210	1.433317
chr20	544015	2.835791	1.433795
chr20	544363	4.688697	1.434782
chr20	544417	13.223994	1.435035
chr20	545600	13.313046	1.450679
chr20	545905	13.313046	1.454739
chr20	547749	22.137499	1.479289
chr20	547972	22.137499	1.484225
chr20	548187	22.599119	1.488985
chr20	549364	22.583228	1.515584
chr20	549598	22.577282	1.520868
chr20	549907	22.202449	1.527845
chr20	549918	21.825570	1.528089
chr20	550600	18.024059	1.542974
chr20	550788	16.207147	1.546363
chr20	550815	14.587511	1.546800
chr20	550818	13.090256	1.546844
chr20	551921	13.072190	1.561282
chr20	553233	13.062424	1.578433
chr20	553269	13.027447	1.578903
chr20	553928	13.025896	1.587489
chr20	554791	13.030987	1.598730
chr20	554965	13.031919	1.600997
chr20	555352	2.515912	1.606041
chr20	556094	2.518593	1.607907
chr20	556783	2.548250	1.609643
chr20	557344	2.548283	1.611072
chr20	561125	10.266812	1.620707
chr20	561189	15.015378	1.621364
chr20	561916	15.068699	1.632281
chr20	562314	15.069588	1.638278
chr20	562445	15.070037	1.640252
chr20	563033	9.161086	1.649113
chr20	564110	6.953404	1.658980
chr20	564373	6.886106	1.660809
chr20	564893	5.463976	1.664389
chr20	565077	4.163892	1.665395
chr20	565308	3.480128	1.666357
chr20	565985	6.127535	1.668713
chr20	567652	6.127535	1.678927
chr20	568696	6.119155	1.685324
chr20	569374	6.119501	1.689473
chr20	572872	6.604960	1.710879
chr20	573036	9.782029	1.711962
chr20	573741	9.787354	1.718859
chr20	574282	9.795510	1.724154
chr20	574308	9.878695	1.724408
chr20	579657	11.734016	1.777249
chr20	581248	12.633607	1.795918
chr20	583587	12.621921	1.825468
chr20	584863	12.620664	1.841574
chr20	586955	12.598182	1.867976
chr20	587162	12.538586	1.870584
chr20	588089	5.123876	1.882207
chr20	591694	4.700065	1.900679
chr20	591769	4.827704	1.901031
chr20	591820	4.402159	1.901278
chr20	592038	4.990324	1.902237
chr20	592470	5.338382	1.904393
chr20	592525	5.592436	1.904687
chr20	592801	5.628828	1.906230
chr20	593076	5.630201	1.907778
chr20	593308	5.632574	1.909084
chr20	593318	5.636344	1.909141
chr20	593488	5.588080	1.910099
chr20	593620	5.029927	1.910837
chr20	593641	4.306933	1.910942
chr20	593661	3.169092	1.911028
chr20	594780	2.799572	1.914574
chr20	595425	2.246689	1.916380
chr20	595579	2.214322	1.916726
chr20	595689	1.879752	1.916970
chr20	597738	1.836057	1.920821
chr20	598195	1.456297	1.921660
chr20	598278	1.161902	1.921781
chr20	598427	0.964532	1.921954
chr20	598536	0.865506	1.922060
chr20	598694	0.661849	1.922196
chr20	600847	0.837946	1.923621
chr20	600964	1.180006	1.923719
chr20	601035	1.488386	1.923803
chr20	602622	3.058565	1.926165
chr20	602878	3.247157	1.926948
chr20	603024	3.917456	1.927422
chr20	603206	4.120196	1.928135
chr20	603620	4.067652	1.929841
chr20	604435	3.970570	1.933156
chr20	605889	3.958507	1.938929
chr20	605937	3.917902	1.939119
chr20	606714	3.640148	1.942164
chr20	609367	3.571126	1.951821
chr20	610661	3.070038	1.956442
chr20	611929	2.674838	1.960335
chr20	617808	2.824130	1.976060
chr20	619392	3.455273	1.980534
chr20	619611	4.241486	1.981290
chr20	621825	4.321560	1.990681
chr20	625267	4.464432	2.005556
chr20	626081	4.573438	2.009190
chr20	626164	4.634972	2.009569
chr20	626289	4.647113	2.010149
chr20	626502	4.647113	2.011139
chr20	627307	4.647113	2.014879
chr20	628890	4.655626	2.022236
chr20	630970	4.670977	2.031920
chr20	631117	4.690931	2.032606
chr20	631425	4.692133	2.034051
chr20	632959	4.922726	2.041249
chr20	635054	4.922726	2.051562
chr20	638921	4.955495	2.070598
chr20	641893	5.572353	2.085326
chr20	643677	5.653489	2.095267
chr20	643919	5.730691	2.096635
chr20	645853	8.983048	2.107718
chr20	648989	8.982712	2.135889
chr20	652097	3.416077	2.163807
chr20	658378	3.031320	2.185264
chr20	659286	2.655622	2.188016
chr20	659441	2.411863	2.188428
chr20	659483	2.188592	2.188529
chr20	660793	2.207704	2.191396
chr20	661269	2.286520	2.192447
chr20	665551	11.654214	2.202238
chr20	665733	14.670372	2.204359
chr20	667979	14.723111	2.237308
chr20	668361	19.467736	2.242933
chr20	668559	21.196526	2.246787
chr20	668646	21.203094	2.248631
chr20	668663	21.203094	2.248992
chr20	669301	21.182650	2.262519
chr20	669942	1.312020	2.276098
chr20	670581	1.255392	2.276936
chr20	670749	1.248111	2.277147
chr20	671575	1.315494	2.278178
chr20	671591	1.382759	2.278199
chr20	672063	1.386561	2.278851
chr20	672567	1.284286	2.279550
chr20	673424	1.263368	2.280651
chr20	673542	1.263914	2.280800
chr20	673640	1.247319	2.280924
chr20	673709	1.235978	2.281010
chr20	673748	1.226249	2.281058
chr20	674962	1.225634	2.282547
chr20	674986	1.224270	2.282576
chr20	675322	1.224511	2.282988
chr20	675903	1.241627	2.283699
chr20	676442	1.310034	2.284368
chr20	676575	1.310067	2.284542
chr20	676762	1.308983	2.284787
chr20	678578	1.331127	2.287165
chr20	678767	1.338258	2.287416
chr20	679271	1.335340	2.288091
chr20	680165	1.331209	2.289284
chr20	681164	1.340657	2.290614
chr20	682306	1.355317	2.292145
chr20	683616	20.666581	2.293921
chr20	687772	20.957290	2.379811
chr20	691592	20.954951	2.459868
chr20	691821	20.954951	2.464667
chr20	692275	20.954951	2.474180
chr20	694061	20.927022	2.511606
chr20	694894	20.893486	2.529038
chr20	695019	20.893486	2.531650
chr20	695060	20.887315	2.532506
chr20	695670	20.881913	2.545248
chr20	698987	8.511291	2.614513
chr20	701011	2.563266	2.631740
chr20	701631	2.538746	2.633329
chr20	702570	2.567052	2.635713
chr20	702921	2.587600	2.636614
chr20	704353	2.513792	2.640319
chr20	704452	2.426685	2.640568
chr20	704699	2.314954	2.641168
chr20	706759	5.275752	2.645936
chr20	706793	8.220407	2.646116
chr20	707880	12.790820	2.655051
chr20	709689	7.551355	2.678190
chr20	709972	0.911282	2.680327
chr20	713177	0.930072	2.683248
chr20	713430	0.955548	2.683483
chr20	713786	0.981898	2.683823
chr20	714462	1.064783	2.684487
chr20	714547	1.144016	2.684577
chr20	714571	1.125357	2.684605
chr20	714613	1.206292	2.684652
chr20	715175	1.273067	2.685330
chr20	716233	1.689047	2.686677
chr20	717428	1.714753	2.688695
chr20	717522	1.732678	2.688857
chr20	717569	1.743989	2.688938
chr20	717649	1.756949	2.689077
chr20	717818	1.885806	2.689374
chr20	717920	1.988991	2.689567
chr20	718703	2.026073	2.691124
chr20	719383	2.149071	2.692502
chr20	719740	2.171019	2.693269
chr20	719854	2.194404	2.693517
chr20	720604	2.223990	2.695162
chr20	720682	2.196378	2.695336
chr20	720916	2.196332	2.695850
chr20	721928	2.736966	2.698072
chr20	722980	2.754076	2.700952
chr20	723060	2.405110	2.701172
chr20	723155	2.175500	2.701401
chr20	723278	2.200753	2.701668
chr20	724578	2.300013	2.704529
chr20	725200	2.378821	2.705960
chr20	725460	2.378732	2.706578
chr20	726286	2.565002	2.708543
chr20	727331	2.564269	2.711224
chr20	728308	2.669499	2.713729
chr20	729990	0.945959	2.718219
chr20	730289	0.946150	2.718502
chr20	731211	0.946652	2.719374
chr20	731474	0.947122	2.719623
chr20	731744	0.947934	2.719879
chr20	731927	0.948219	2.720052
chr20	732764	0.948158	2.720846
chr20	733838	1.636719	2.721864
chr20	733963	2.888840	2.722069
chr20	733994	4.045868	2.722158
chr20	734646	1.095705	2.724796
chr20	735538	1.095738	2.725774
chr20	735858	1.095168	2.726124
chr20	736225	1.093062	2.726526
chr20	736393	1.090695	2.726710
chr20	737032	1.120286	2.727407
chr20	737052	1.151955	2.727429
chr20	737182	1.199055	2.727579
chr20	737859	1.199463	2.728391
chr20	739206	1.353994	2.730006
chr20	739308	9.597761	2.730145
chr20	739452	9.774205	2.731527
chr20	739518	9.781942	2.732172
chr20	740833	40.633615	2.745035
chr20	740919	48.167952	2.748529
chr20	741847	48.167952	2.793229
chr20	742252	48.167952	2.812737
chr20	742631	48.147794	2.830993
chr20	742716	43.657293	2.835086
chr20	742831	20.874113	2.840106
chr20	742931	3.377377	2.842194
chr20	743018	3.186972	2.842487
chr20	743220	3.075991	2.843131
chr20	743272	2.938366	2.843291
chr20	743770	2.872010	2.844754
chr20	743827	2.780728	2.844918
